id,sensor_id,location,temperature,humidity,status,is_anomaly,timestamp
377,S002,Server Room,21.87,44.31,Normal,0,2024-01-15 12:32:00
378,S003,Warehouse,20.61,58.04,Normal,0,2024-01-15 12:34:00
379,S004,Warehouse,24.52,60.79,Normal,0,2024-01-15 12:36:00
380,S005,Office,22.71,47.77,Normal,0,2024-01-15 12:38:00
381,S001,Server Room,21.86,44.42,Normal,0,2024-01-15 12:40:00
382,S002,Server Room,22.01,42.76,Normal,0,2024-01-15 12:42:00
383,S003,Warehouse,19.65,58.22,Normal,0,2024-01-15 12:44:00
384,S004,Warehouse,22.26,61.27,Normal,0,2024-01-15 12:46:00
385,S005,Office,24.05,50.31,Normal,0,2024-01-15 12:48:00
386,S001,Server Room,20.52,45.73,Normal,0,2024-01-15 12:50:00
387,S002,Server Room,21.53,39.58,Normal,0,2024-01-15 12:52:00
388,S003,Warehouse,19.03,59.04,Normal,0,2024-01-15 12:54:00
389,S004,Warehouse,20.93,61.71,Normal,0,2024-01-15 12:56:00
390,S005,Office,21.72,49.12,Normal,0,2024-01-15 12:58:00
391,S001,Server Room,12.0,43.98,Warning,1,2024-01-15 13:00:00
392,S002,Server Room,21.05,46.38,Normal,0,2024-01-15 13:02:00
393,S003,Warehouse,21.9,62.33,Normal,0,2024-01-15 13:04:00
394,S004,Warehouse,20.65,64.98,Normal,0,2024-01-15 13:06:00
395,S005,Office,23.54,49.59,Normal,0,2024-01-15 13:08:00
396,S001,Server Room,20.49,44.53,Normal,0,2024-01-15 13:10:00
397,S002,Server Room,19.32,47.25,Normal,0,2024-01-15 13:12:00
398,S003,Warehouse,23.04,59.68,Normal,0,2024-01-15 13:14:00
399,S004,Warehouse,21.43,60.11,Normal,0,2024-01-15 13:16:00
400,S005,Office,35.2,46.91,Critical,1,2024-01-15 13:18:00
401,S001,Server Room,20.52,45.31,Normal,0,2024-01-15 13:20:00
402,S002,Server Room,23.39,44.01,Normal,0,2024-01-15 13:22:00
403,S003,Warehouse,19.93,55.93,Normal,0,2024-01-15 13:24:00
404,S004,Warehouse,18.12,62.62,Normal,0,2024-01-15 13:26:00
405,S005,Office,21.82,51.52,Normal,0,2024-01-15 13:28:00
406,S001,Server Room,20.17,43.65,Normal,0,2024-01-15 13:30:00
407,S002,Server Room,20.11,44.47,Normal,0,2024-01-15 13:32:00
408,S003,Warehouse,26.67,60.3,Normal,1,2024-01-15 13:34:00
409,S004,Warehouse,19.28,63.05,Normal,0,2024-01-15 13:36:00
410,S005,Office,23.02,51.08,Normal,0,2024-01-15 13:38:00
411,S001,Server Room,22.54,44.53,Normal,0,2024-01-15 13:40:00
412,S002,Server Room,21.69,45.31,Normal,0,2024-01-15 13:42:00
413,S003,Warehouse,22.74,62.96,Normal,0,2024-01-15 13:44:00
414,S004,Warehouse,19.21,60.92,Normal,0,2024-01-15 13:46:00
415,S005,Office,23.23,50.42,Normal,0,2024-01-15 13:48:00
416,S001,Server Room,18.86,43.74,Normal,0,2024-01-15 13:50:00
417,S002,Server Room,20.25,40.42,Normal,0,2024-01-15 13:52:00
418,S003,Warehouse,21.01,59.9,Normal,0,2024-01-15 13:54:00
419,S004,Warehouse,21.0,62.99,Normal,0,2024-01-15 13:56:00
420,S005,Office,23.15,49.62,Normal,0,2024-01-15 13:58:00
421,S001,Server Room,21.05,46.87,Normal,0,2024-01-15 14:00:00
422,S002,Server Room,21.41,39.7,Normal,0,2024-01-15 14:02:00
423,S003,Warehouse,20.7,58.63,Normal,0,2024-01-15 14:04:00
424,S004,Warehouse,18.62,59.42,Normal,0,2024-01-15 14:06:00
425,S005,Office,22.79,51.9,Normal,0,2024-01-15 14:08:00
426,S001,Server Room,21.13,40.51,Normal,0,2024-01-15 14:10:00
427,S002,Server Room,22.99,41.35,Normal,0,2024-01-15 14:12:00
428,S003,Warehouse,20.25,57.01,Normal,0,2024-01-15 14:14:00
429,S004,Warehouse,20.81,61.88,Normal,0,2024-01-15 14:16:00
430,S005,Office,23.84,52.13,Normal,0,2024-01-15 14:18:00
431,S001,Server Room,21.42,45.04,Normal,0,2024-01-15 14:20:00
432,S002,Server Room,21.34,43.82,Normal,0,2024-01-15 14:22:00
433,S003,Warehouse,22.92,56.89,Normal,0,2024-01-15 14:24:00
434,S004,Warehouse,22.66,63.03,Normal,0,2024-01-15 14:26:00
435,S005,Office,23.54,48.6,Normal,0,2024-01-15 14:28:00
436,S001,Server Room,21.01,46.55,Normal,0,2024-01-15 14:30:00
437,S002,Server Room,21.68,44.32,Normal,0,2024-01-15 14:32:00
438,S003,Warehouse,21.46,62.42,Normal,0,2024-01-15 14:34:00
439,S004,Warehouse,17.22,65.66,Normal,0,2024-01-15 14:36:00
440,S005,Office,24.21,50.78,Normal,0,2024-01-15 14:38:00
441,S001,Server Room,19.07,42.66,Normal,0,2024-01-15 14:40:00
442,S002,Server Room,21.17,45.89,Normal,0,2024-01-15 14:42:00
443,S003,Warehouse,19.4,62.5,Normal,0,2024-01-15 14:44:00
444,S004,Warehouse,20.36,61.78,Normal,0,2024-01-15 14:46:00
445,S005,Office,21.62,52.23,Normal,0,2024-01-15 14:48:00
446,S001,Server Room,20.21,41.8,Normal,0,2024-01-15 14:50:00
447,S002,Server Room,22.39,43.71,Normal,0,2024-01-15 14:52:00
448,S003,Warehouse,19.71,60.09,Normal,0,2024-01-15 14:54:00
449,S004,Warehouse,30.34,61.45,Warning,1,2024-01-15 14:56:00
450,S005,Office,21.05,49.15,Normal,0,2024-01-15 14:58:00
451,S001,Server Room,23.06,43.69,Normal,0,2024-01-15 15:00:00
452,S002,Server Room,21.11,43.58,Normal,0,2024-01-15 15:02:00
453,S003,Warehouse,20.86,61.34,Normal,0,2024-01-15 15:04:00
454,S004,Warehouse,20.81,61.51,Normal,0,2024-01-15 15:06:00
455,S005,Office,24.79,50.53,Normal,0,2024-01-15 15:08:00
456,S001,Server Room,29.93,47.39,Critical,1,2024-01-15 15:10:00
457,S002,Server Room,18.82,43.97,Normal,0,2024-01-15 15:12:00
458,S003,Warehouse,15.8,55.34,Normal,0,2024-01-15 15:14:00
459,S004,Warehouse,20.16,59.46,Normal,0,2024-01-15 15:16:00
460,S005,Office,25.25,50.69,Warning,0,2024-01-15 15:18:00
461,S001,Server Room,20.92,45.23,Normal,0,2024-01-15 15:20:00
462,S002,Server Room,22.0,43.22,Normal,0,2024-01-15 15:22:00
463,S003,Warehouse,20.56,57.18,Normal,0,2024-01-15 15:24:00
464,S004,Warehouse,20.44,63.74,Normal,0,2024-01-15 15:26:00
465,S005,Office,24.97,47.05,Normal,0,2024-01-15 15:28:00
466,S001,Server Room,18.5,47.96,Normal,0,2024-01-15 15:30:00
467,S002,Server Room,20.22,41.21,Normal,0,2024-01-15 15:32:00
468,S003,Warehouse,21.54,62.28,Normal,0,2024-01-15 15:34:00
469,S004,Warehouse,22.35,62.21,Normal,0,2024-01-15 15:36:00
470,S005,Office,22.77,51.93,Normal,0,2024-01-15 15:38:00
471,S001,Server Room,17.93,41.16,Normal,0,2024-01-15 15:40:00
472,S002,Server Room,19.88,44.3,Normal,0,2024-01-15 15:42:00
473,S003,Warehouse,19.41,60.61,Normal,0,2024-01-15 15:44:00
474,S004,Warehouse,22.35,62.01,Normal,0,2024-01-15 15:46:00
475,S005,Office,23.19,51.41,Normal,0,2024-01-15 15:48:00
476,S001,Server Room,20.04,45.22,Normal,0,2024-01-15 15:50:00
477,S002,Server Room,21.59,43.99,Normal,0,2024-01-15 15:52:00
478,S003,Warehouse,19.06,61.32,Normal,0,2024-01-15 15:54:00
479,S004,Warehouse,17.3,62.65,Normal,0,2024-01-15 15:56:00
480,S005,Office,23.91,44.08,Normal,0,2024-01-15 15:58:00
481,S001,Server Room,21.5,41.36,Normal,0,2024-01-15 16:00:00
482,S002,Server Room,20.48,46.67,Normal,0,2024-01-15 16:02:00
483,S003,Warehouse,22.17,60.98,Normal,0,2024-01-15 16:04:00
484,S004,Warehouse,10.24,60.57,Warning,1,2024-01-15 16:06:00
485,S005,Office,22.3,52.59,Normal,0,2024-01-15 16:08:00
486,S001,Server Room,21.46,43.4,Normal,0,2024-01-15 16:10:00
487,S002,Server Room,21.37,46.74,Normal,0,2024-01-15 16:12:00
488,S003,Warehouse,19.99,57.73,Normal,0,2024-01-15 16:14:00
489,S004,Warehouse,19.21,65.4,Normal,0,2024-01-15 16:16:00
490,S005,Office,22.42,48.45,Normal,0,2024-01-15 16:18:00
491,S001,Server Room,19.34,43.92,Normal,0,2024-01-15 16:20:00
492,S002,Server Room,22.1,44.6,Normal,0,2024-01-15 16:22:00
493,S003,Warehouse,22.49,60.69,Normal,0,2024-01-15 16:24:00
494,S004,Warehouse,18.29,61.91,Normal,0,2024-01-15 16:26:00
495,S005,Office,23.32,47.93,Normal,0,2024-01-15 16:28:00
496,S001,Server Room,16.33,43.59,Normal,0,2024-01-15 16:30:00
497,S002,Server Room,19.18,44.8,Normal,0,2024-01-15 16:32:00
498,S003,Warehouse,23.99,57.05,Normal,0,2024-01-15 16:34:00
499,S004,Warehouse,19.98,61.03,Normal,0,2024-01-15 16:36:00
500,S005,Office,24.67,48.97,Normal,0,2024-01-15 16:38:00
501,S001,Server Room,19.16,48.89,Normal,0,2024-01-15 16:40:00
502,S002,Server Room,22.49,43.96,Normal,0,2024-01-15 16:42:00
503,S003,Warehouse,22.31,59.45,Normal,0,2024-01-15 16:44:00
504,S004,Warehouse,18.93,60.83,Normal,0,2024-01-15 16:46:00
505,S005,Office,22.8,51.7,Normal,0,2024-01-15 16:48:00
506,S001,Server Room,21.4,42.96,Normal,0,2024-01-15 16:50:00
507,S002,Server Room,19.58,45.47,Normal,0,2024-01-15 16:52:00
508,S003,Warehouse,22.18,61.99,Normal,0,2024-01-15 16:54:00
509,S004,Warehouse,19.38,61.55,Normal,0,2024-01-15 16:56:00
510,S005,Office,23.1,49.43,Normal,0,2024-01-15 16:58:00
511,S001,Server Room,22.37,43.92,Normal,0,2024-01-15 17:00:00
512,S002,Server Room,21.41,43.2,Normal,0,2024-01-15 17:02:00
513,S003,Warehouse,22.09,58.39,Normal,0,2024-01-15 17:04:00
514,S004,Warehouse,17.67,58.53,Normal,0,2024-01-15 17:06:00
515,S005,Office,23.22,48.07,Normal,0,2024-01-15 17:08:00
516,S001,Server Room,19.51,46.0,Normal,0,2024-01-15 17:10:00
517,S002,Server Room,21.95,44.95,Normal,0,2024-01-15 17:12:00
518,S003,Warehouse,21.31,61.82,Normal,0,2024-01-15 17:14:00
519,S004,Warehouse,22.21,63.78,Normal,0,2024-01-15 17:16:00
520,S005,Office,24.45,51.94,Normal,0,2024-01-15 17:18:00
521,S001,Server Room,17.87,43.19,Normal,0,2024-01-15 17:20:00
522,S002,Server Room,22.62,44.08,Normal,0,2024-01-15 17:22:00
523,S003,Warehouse,21.34,59.5,Normal,0,2024-01-15 17:24:00
524,S004,Warehouse,22.22,62.87,Normal,0,2024-01-15 17:26:00
525,S005,Office,22.94,48.87,Normal,0,2024-01-15 17:28:00
526,S001,Server Room,21.53,46.13,Normal,0,2024-01-15 17:30:00
527,S002,Server Room,22.2,44.39,Normal,0,2024-01-15 17:32:00
528,S003,Warehouse,20.87,62.56,Normal,0,2024-01-15 17:34:00
529,S004,Warehouse,21.57,63.87,Normal,0,2024-01-15 17:36:00
530,S005,Office,23.37,51.24,Normal,0,2024-01-15 17:38:00
531,S001,Server Room,11.52,45.08,Critical,1,2024-01-15 17:40:00
532,S002,Server Room,21.53,41.86,Normal,0,2024-01-15 17:42:00
533,S003,Warehouse,21.59,62.01,Normal,0,2024-01-15 17:44:00
534,S004,Warehouse,18.15,62.23,Normal,0,2024-01-15 17:46:00
535,S005,Office,24.86,48.55,Normal,0,2024-01-15 17:48:00
536,S001,Server Room,20.98,44.26,Normal,0,2024-01-15 17:50:00
537,S002,Server Room,20.76,46.63,Normal,0,2024-01-15 17:52:00
538,S003,Warehouse,20.14,59.28,Normal,0,2024-01-15 17:54:00
539,S004,Warehouse,22.36,60.51,Normal,0,2024-01-15 17:56:00
540,S005,Office,24.95,48.85,Normal,0,2024-01-15 17:58:00
541,S001,Server Room,22.91,46.28,Normal,0,2024-01-15 18:00:00
542,S002,Server Room,21.57,47.27,Normal,0,2024-01-15 18:02:00
543,S003,Warehouse,19.26,60.32,Normal,0,2024-01-15 18:04:00
544,S004,Warehouse,19.49,57.9,Normal,0,2024-01-15 18:06:00
545,S005,Office,24.54,51.68,Normal,0,2024-01-15 18:08:00
546,S001,Server Room,20.08,44.68,Normal,0,2024-01-15 18:10:00
547,S002,Server Room,21.47,41.79,Normal,0,2024-01-15 18:12:00
548,S003,Warehouse,19.92,57.19,Normal,0,2024-01-15 18:14:00
549,S004,Warehouse,20.64,63.19,Normal,0,2024-01-15 18:16:00
550,S005,Office,23.06,45.84,Normal,0,2024-01-15 18:18:00
551,S001,Server Room,20.39,48.06,Normal,0,2024-01-15 18:20:00
552,S002,Server Room,19.78,44.07,Normal,0,2024-01-15 18:22:00
553,S003,Warehouse,21.62,58.28,Normal,0,2024-01-15 18:24:00
554,S004,Warehouse,20.18,66.14,Normal,0,2024-01-15 18:26:00
555,S005,Office,21.0,51.85,Normal,0,2024-01-15 18:28:00
556,S001,Server Room,20.48,45.65,Normal,0,2024-01-15 18:30:00
557,S002,Server Room,22.46,46.24,Normal,0,2024-01-15 18:32:00
558,S003,Warehouse,12.5,61.34,Normal,1,2024-01-15 18:34:00
559,S004,Warehouse,20.34,63.23,Normal,0,2024-01-15 18:36:00
560,S005,Office,23.13,49.51,Normal,0,2024-01-15 18:38:00
561,S001,Server Room,18.95,42.61,Normal,0,2024-01-15 18:40:00
562,S002,Server Room,22.25,45.84,Normal,0,2024-01-15 18:42:00
563,S003,Warehouse,19.5,62.07,Normal,0,2024-01-15 18:44:00
564,S004,Warehouse,22.07,60.2,Normal,0,2024-01-15 18:46:00
565,S005,Office,22.38,48.92,Normal,0,2024-01-15 18:48:00
566,S001,Server Room,23.16,44.94,Normal,0,2024-01-15 18:50:00
567,S002,Server Room,21.95,43.95,Normal,0,2024-01-15 18:52:00
568,S003,Warehouse,19.21,57.81,Normal,0,2024-01-15 18:54:00
569,S004,Warehouse,20.2,62.24,Normal,0,2024-01-15 18:56:00
570,S005,Office,23.97,47.47,Normal,0,2024-01-15 18:58:00
571,S001,Server Room,20.02,50.21,Normal,0,2024-01-15 19:00:00
572,S002,Server Room,20.35,40.82,Normal,0,2024-01-15 19:02:00
573,S003,Warehouse,18.68,59.22,Normal,0,2024-01-15 19:04:00
574,S004,Warehouse,21.4,65.4,Normal,0,2024-01-15 19:06:00
575,S005,Office,23.37,50.68,Normal,0,2024-01-15 19:08:00
576,S001,Server Room,21.36,45.41,Normal,0,2024-01-15 19:10:00
577,S002,Server Room,21.36,48.17,Normal,0,2024-01-15 19:12:00
578,S003,Warehouse,19.72,62.56,Normal,0,2024-01-15 19:14:00
579,S004,Warehouse,18.64,61.07,Normal,0,2024-01-15 19:16:00
580,S005,Office,24.3,50.65,Normal,0,2024-01-15 19:18:00
581,S001,Server Room,21.17,43.52,Normal,0,2024-01-15 19:20:00
582,S002,Server Room,22.07,40.36,Normal,0,2024-01-15 19:22:00
583,S003,Warehouse,20.67,60.94,Normal,0,2024-01-15 19:24:00
584,S004,Warehouse,23.12,62.69,Normal,0,2024-01-15 19:26:00
585,S005,Office,22.21,44.05,Normal,0,2024-01-15 19:28:00
586,S001,Server Room,28.33,47.1,Critical,1,2024-01-15 19:30:00
587,S002,Server Room,21.11,47.95,Normal,0,2024-01-15 19:32:00
588,S003,Warehouse,23.98,61.38,Normal,0,2024-01-15 19:34:00
589,S004,Warehouse,22.49,60.32,Normal,0,2024-01-15 19:36:00
590,S005,Office,23.55,50.49,Normal,0,2024-01-15 19:38:00
591,S001,Server Room,21.14,45.16,Normal,0,2024-01-15 19:40:00
592,S002,Server Room,21.58,43.64,Normal,0,2024-01-15 19:42:00
593,S003,Warehouse,19.54,59.02,Normal,0,2024-01-15 19:44:00
594,S004,Warehouse,20.92,61.77,Normal,0,2024-01-15 19:46:00
595,S005,Office,21.78,48.48,Normal,0,2024-01-15 19:48:00
596,S001,Server Room,21.2,42.52,Normal,0,2024-01-15 19:50:00
597,S002,Server Room,24.09,43.58,Normal,0,2024-01-15 19:52:00
598,S003,Warehouse,20.7,63.63,Normal,0,2024-01-15 19:54:00
599,S004,Warehouse,18.19,65.38,Normal,0,2024-01-15 19:56:00
600,S005,Office,23.26,51.03,Normal,0,2024-01-15 19:58:00
601,S001,Server Room,21.03,42.23,Normal,0,2024-01-15 20:00:00
602,S002,Server Room,23.76,42.17,Normal,0,2024-01-15 20:02:00
603,S003,Warehouse,21.23,61.77,Normal,0,2024-01-15 20:04:00
604,S004,Warehouse,22.42,63.42,Normal,0,2024-01-15 20:06:00
605,S005,Office,23.49,50.84,Normal,0,2024-01-15 20:08:00
606,S001,Server Room,24.23,44.29,Normal,0,2024-01-15 20:10:00
607,S002,Server Room,23.01,42.69,Normal,0,2024-01-15 20:12:00
608,S003,Warehouse,17.99,61.57,Normal,0,2024-01-15 20:14:00
609,S004,Warehouse,23.87,61.43,Normal,0,2024-01-15 20:16:00
610,S005,Office,24.35,49.61,Normal,0,2024-01-15 20:18:00
611,S001,Server Room,20.74,44.03,Normal,0,2024-01-15 20:20:00
612,S002,Server Room,21.49,47.29,Normal,0,2024-01-15 20:22:00
613,S003,Warehouse,19.91,59.25,Normal,0,2024-01-15 20:24:00
614,S004,Warehouse,19.56,61.18,Normal,0,2024-01-15 20:26:00
615,S005,Office,22.3,49.25,Normal,0,2024-01-15 20:28:00
616,S001,Server Room,22.07,44.09,Normal,0,2024-01-15 20:30:00
617,S002,Server Room,21.16,46.31,Normal,0,2024-01-15 20:32:00
618,S003,Warehouse,21.74,60.56,Normal,0,2024-01-15 20:34:00
619,S004,Warehouse,22.28,65.61,Normal,0,2024-01-15 20:36:00
620,S005,Office,23.43,49.58,Normal,0,2024-01-15 20:38:00
621,S001,Server Room,18.13,47.01,Normal,0,2024-01-15 20:40:00
622,S002,Server Room,19.6,41.76,Normal,0,2024-01-15 20:42:00
623,S003,Warehouse,20.16,61.67,Normal,0,2024-01-15 20:44:00
624,S004,Warehouse,19.06,60.72,Normal,0,2024-01-15 20:46:00
625,S005,Office,22.8,46.14,Normal,0,2024-01-15 20:48:00
626,S001,Server Room,20.0,46.49,Normal,0,2024-01-15 20:50:00
627,S002,Server Room,22.9,41.3,Normal,0,2024-01-15 20:52:00
628,S003,Warehouse,19.24,58.43,Normal,0,2024-01-15 20:54:00
629,S004,Warehouse,19.18,62.31,Normal,0,2024-01-15 20:56:00
630,S005,Office,22.63,52.13,Normal,0,2024-01-15 20:58:00
631,S001,Server Room,21.69,43.74,Normal,0,2024-01-15 21:00:00
632,S002,Server Room,21.07,45.28,Normal,0,2024-01-15 21:02:00
633,S003,Warehouse,24.14,58.55,Normal,0,2024-01-15 21:04:00
634,S004,Warehouse,19.73,62.87,Normal,0,2024-01-15 21:06:00
635,S005,Office,21.82,50.64,Normal,0,2024-01-15 21:08:00
636,S001,Server Room,19.16,40.39,Normal,0,2024-01-15 21:10:00
637,S002,Server Room,23.44,43.04,Normal,0,2024-01-15 21:12:00
638,S003,Warehouse,19.2,60.43,Normal,0,2024-01-15 21:14:00
639,S004,Warehouse,23.46,63.08,Normal,0,2024-01-15 21:16:00
640,S005,Office,22.39,50.22,Normal,0,2024-01-15 21:18:00
641,S001,Server Room,19.08,46.1,Normal,0,2024-01-15 21:20:00
642,S002,Server Room,20.93,41.38,Normal,0,2024-01-15 21:22:00
643,S003,Warehouse,19.3,61.14,Normal,1,2024-01-15 21:24:00
644,S004,Warehouse,20.08,62.98,Normal,0,2024-01-15 21:26:00
645,S005,Office,24.23,51.54,Normal,0,2024-01-15 21:28:00
646,S001,Server Room,20.91,44.25,Normal,0,2024-01-15 21:30:00
647,S002,Server Room,23.69,45.29,Normal,0,2024-01-15 21:32:00
648,S003,Warehouse,18.06,59.58,Normal,0,2024-01-15 21:34:00
649,S004,Warehouse,20.42,62.11,Normal,0,2024-01-15 21:36:00
650,S005,Office,22.96,49.93,Normal,0,2024-01-15 21:38:00
651,S001,Server Room,19.91,47.24,Normal,0,2024-01-15 21:40:00
652,S002,Server Room,21.18,44.84,Normal,0,2024-01-15 21:42:00
653,S003,Warehouse,23.88,61.16,Normal,0,2024-01-15 21:44:00
654,S004,Warehouse,23.64,63.53,Normal,0,2024-01-15 21:46:00
655,S005,Office,24.57,45.39,Normal,0,2024-01-15 21:48:00
656,S001,Server Room,20.29,47.5,Normal,0,2024-01-15 21:50:00
657,S002,Server Room,22.24,44.79,Normal,0,2024-01-15 21:52:00
658,S003,Warehouse,20.79,57.77,Normal,0,2024-01-15 21:54:00
659,S004,Warehouse,23.12,60.19,Normal,0,2024-01-15 21:56:00
660,S005,Office,23.71,47.97,Normal,0,2024-01-15 21:58:00
661,S001,Server Room,18.79,45.87,Normal,0,2024-01-15 22:00:00
662,S002,Server Room,21.87,42.44,Normal,0,2024-01-15 22:02:00
663,S003,Warehouse,18.4,60.15,Normal,0,2024-01-15 22:04:00
664,S004,Warehouse,20.68,61.15,Normal,0,2024-01-15 22:06:00
665,S005,Office,23.95,45.6,Normal,0,2024-01-15 22:08:00
666,S001,Server Room,20.02,47.94,Normal,0,2024-01-15 22:10:00
667,S002,Server Room,21.5,41.72,Normal,0,2024-01-15 22:12:00
668,S003,Warehouse,20.73,57.3,Normal,0,2024-01-15 22:14:00
669,S004,Warehouse,22.22,60.9,Normal,0,2024-01-15 22:16:00
670,S005,Office,23.63,49.31,Normal,0,2024-01-15 22:18:00
671,S001,Server Room,22.03,49.27,Normal,0,2024-01-15 22:20:00
672,S002,Server Room,20.6,41.33,Normal,0,2024-01-15 22:22:00
673,S003,Warehouse,20.63,59.22,Normal,0,2024-01-15 22:24:00
674,S004,Warehouse,23.59,58.72,Normal,0,2024-01-15 22:26:00
675,S005,Office,23.86,47.57,Normal,0,2024-01-15 22:28:00
676,S001,Server Room,21.85,46.05,Normal,0,2024-01-15 22:30:00
677,S002,Server Room,21.97,41.66,Normal,0,2024-01-15 22:32:00
678,S003,Warehouse,26.13,57.69,Normal,1,2024-01-15 22:34:00
679,S004,Warehouse,19.09,65.08,Normal,0,2024-01-15 22:36:00
680,S005,Office,23.8,50.71,Normal,0,2024-01-15 22:38:00
681,S001,Server Room,19.88,45.85,Normal,0,2024-01-15 22:40:00
682,S002,Server Room,22.95,44.13,Normal,0,2024-01-15 22:42:00
683,S003,Warehouse,19.64,61.08,Normal,0,2024-01-15 22:44:00
684,S004,Warehouse,17.88,61.74,Normal,0,2024-01-15 22:46:00
685,S005,Office,22.04,50.2,Normal,0,2024-01-15 22:48:00
686,S001,Server Room,22.2,45.75,Normal,0,2024-01-15 22:50:00
687,S002,Server Room,22.39,44.31,Normal,0,2024-01-15 22:52:00
688,S003,Warehouse,21.82,56.64,Normal,0,2024-01-15 22:54:00
689,S004,Warehouse,19.68,60.8,Normal,0,2024-01-15 22:56:00
690,S005,Office,24.52,50.7,Normal,0,2024-01-15 22:58:00
691,S001,Server Room,23.56,47.05,Normal,0,2024-01-15 23:00:00
692,S002,Server Room,21.3,41.57,Normal,0,2024-01-15 23:02:00
693,S003,Warehouse,24.56,61.27,Normal,0,2024-01-15 23:04:00
694,S004,Warehouse,21.36,63.44,Normal,0,2024-01-15 23:06:00
695,S005,Office,22.69,51.84,Normal,0,2024-01-15 23:08:00
696,S001,Server Room,23.2,42.28,Normal,0,2024-01-15 23:10:00
697,S002,Server Room,22.66,46.62,Normal,0,2024-01-15 23:12:00
698,S003,Warehouse,20.35,59.56,Normal,0,2024-01-15 23:14:00
699,S004,Warehouse,18.84,59.46,Normal,0,2024-01-15 23:16:00
700,S005,Office,23.8,49.54,Normal,0,2024-01-15 23:18:00
701,S001,Server Room,21.57,51.95,Normal,0,2024-01-15 23:20:00
702,S002,Server Room,22.53,46.99,Normal,0,2024-01-15 23:22:00
703,S003,Warehouse,34.26,62.18,Critical,1,2024-01-15 23:24:00
704,S004,Warehouse,19.13,64.7,Normal,0,2024-01-15 23:26:00
705,S005,Office,32.51,50.64,Critical,1,2024-01-15 23:28:00
706,S001,Server Room,22.38,43.36,Normal,0,2024-01-15 23:30:00
707,S002,Server Room,23.58,45.73,Normal,0,2024-01-15 23:32:00
708,S003,Warehouse,20.64,59.53,Normal,0,2024-01-15 23:34:00
709,S004,Warehouse,18.76,61.91,Normal,0,2024-01-15 23:36:00
710,S005,Office,23.66,49.4,Normal,0,2024-01-15 23:38:00
711,S001,Server Room,18.93,44.32,Normal,0,2024-01-15 23:40:00
712,S002,Server Room,20.16,44.54,Normal,0,2024-01-15 23:42:00
713,S003,Warehouse,24.86,61.88,Normal,0,2024-01-15 23:44:00
714,S004,Warehouse,19.6,62.52,Normal,0,2024-01-15 23:46:00
715,S005,Office,24.99,50.99,Normal,0,2024-01-15 23:48:00
716,S001,Server Room,21.24,45.2,Normal,0,2024-01-15 23:50:00
717,S002,Server Room,20.92,45.62,Normal,0,2024-01-15 23:52:00
718,S003,Warehouse,16.54,56.45,Normal,0,2024-01-15 23:54:00
719,S004,Warehouse,19.9,59.91,Normal,0,2024-01-15 23:56:00
720,S005,Office,22.4,44.78,Normal,0,2024-01-15 23:58:00
721,S001,Server Room,23.08,42.07,Normal,0,2024-01-16 00:00:00
722,S002,Server Room,22.56,45.12,Normal,0,2024-01-16 00:02:00
723,S003,Warehouse,22.92,61.95,Normal,0,2024-01-16 00:04:00
724,S004,Warehouse,20.63,63.39,Normal,0,2024-01-16 00:06:00
725,S005,Office,23.44,51.32,Normal,0,2024-01-16 00:08:00
726,S001,Server Room,19.88,44.95,Normal,0,2024-01-16 00:10:00
727,S002,Server Room,22.8,43.03,Normal,0,2024-01-16 00:12:00
728,S003,Warehouse,21.91,64.66,Normal,0,2024-01-16 00:14:00
729,S004,Warehouse,21.79,59.14,Normal,0,2024-01-16 00:16:00
730,S005,Office,24.43,51.19,Normal,0,2024-01-16 00:18:00
731,S001,Server Room,19.22,45.38,Normal,0,2024-01-16 00:20:00
732,S002,Server Room,21.56,44.28,Normal,0,2024-01-16 00:22:00
733,S003,Warehouse,22.71,59.99,Normal,0,2024-01-16 00:24:00
734,S004,Warehouse,17.97,64.09,Normal,0,2024-01-16 00:26:00
735,S005,Office,24.51,47.4,Normal,0,2024-01-16 00:28:00
736,S001,Server Room,19.39,43.64,Normal,0,2024-01-16 00:30:00
737,S002,Server Room,20.93,43.52,Normal,0,2024-01-16 00:32:00
738,S003,Warehouse,30.17,57.62,Warning,1,2024-01-16 00:34:00
